Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
15318,Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Economy,26.42,27,8038
154716,Indigo,6E-6277,Hyderabad,Afternoon,one,Evening,Delhi,Economy,5.25,21,4746
189352,Vistara,UK-834,Chennai,Evening,one,Afternoon,Mumbai,Economy,21.83,16,10503
293841,Vistara,UK-834,Chennai,Evening,one,Evening,Bangalore,Business,23.83,10,60260
219786,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,14,24056
167812,Vistara,UK-874,Hyderabad,Morning,one,Early_Morning,Nowhere,Economy,23.33,24,5441
136992,GO_FIRST,G8-125,Kolkata,Night,one,Early_Morning,Bangalore,Economy,7.92,13,6488
108587,GO_FIRST,G8-312,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,14.25,42,5902
213486,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Business,14.0,20,57017
128944,SpiceJet,SG-387,Kolkata,Night,one,Morning,Mumbai,Economy,10.67,12,7958
236903,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Business,21.17,36,62045
135439,AirAsia,I5-991,Kolkata,Evening,one,Morning ,Mumbai,Economy,8.33,49,3379
250023,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,Business,10.75,17,74441
253177,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Kolkata,Business,15.75,7,70588
126053,Air_India,AI-9720,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,41,4347
168300,Air_India,AI-541,Hyderabad,Evening,one,Late_Night,Bangalore,Economy,7.92,28,6314
246825,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,6.5,27,42521
130734,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,21.25,22,6067
147593,Vistara,UK-772,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.5,45,7455
43749,Vistara,UK-940,Mumbai,Midnight,zero,Night,Delhi,Economy,2.17,6,6363
3084,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,17,6374
261178,Air_India,AI-505,Bangalore,Morning,one,Morning,Chennai,Business,22.5,47,60396
46823,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,21,6122
69405,SpiceJet,SG-3440,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,25.0,44,10384
131081,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.42,24,5790
30303,Air_India,AI-865,Delhi,Morning,one,Night,Hyderabad,Economy,10.92,14,9840
228086,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Business,2.25,32,22140
8658,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,43,5040
251455,Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,Business,1.83,34,20760
246098,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,Business,16.83,18,42521
41836,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,42,4979
128564,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,5.92,9,14889
287561,Vistara,UK-860,Hyderabad,Early_Morning,-1,Morning,Chennai,Business,26.92,48,51707
277065,Air_India,AI-515,Hyderabad,Morning,one,Night,Delhi,Business,11.25,46,44583
26414,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,8.25,37,3175
72214,Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,23.58,15,10747
252185,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,7.92,42,54684
70100,SpiceJet,SG-8702,Mumbai,Morning,one,Morning,Kolkata,Economy,25.42,48,5818
58872,Indigo,6E-5317,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.08,35,5649
231848,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Business,10.08,23,54608
20174,Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Economy,28.08,1,12780
98763,Vistara,UK-893,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,28,4792
57658,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,28,6502
138780,AirAsia,I5-830,Kolkata,Night,one,Afternoon,Bangalore,Economy,12.75,25,3862
121596,GO_FIRST,G8-532,Kolkata,Morning,-1,Night,Delhi,Economy,11.0,15,6488
47424,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Economy,9.17,24,5232
249086,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.42,7,54684
278772,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,9.67,26,45995
28115,Indigo,6E-5016,Delhi,Afternoon,one,Night,Kolkata,Economy,6.08,46,3754
292450,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,34,57393
