Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
66258,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,28,4977
271857,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Business,17.83,35,52175
163499,AirAsia,I5-974,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,9.08,36,2250
271057,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Hyderabad,Business,21.42,19,49207
228741,123,AI-625,Mumbai,Morning,one,Afternoon,Delhi,Business,7.58,38,32634
192062,Indigo,6E-929,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,36,3000
231709,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Business,8.25,21,69168
157152,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Economy,17.0,39,4172
106194,Indigo,6E-6326,Bangalore,Morning,one,Evening,Kolkata,Economy,5.83,26,5178
13600,AirAsia,I5-783,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.92,20,3090
209960,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Business,2.0,32,22152
239516,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Business,21.17,23,45805
89829,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Economy,12.42,30,4111
65016,GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night, Mumbai ,Economy,15.75,21,5817
171182,Indigo,6E-913,Hyderabad,Morning,one,Night,Kolkata,Economy,8.75,6,18717
133956,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,7.83,40,6067
112304,Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,13.42,24,5322
198469, AirAsia ,6E-5038,Chennai,Morning,one,Evening,Kolkata,Economy,11.08,9,21055
198290,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,16.42,7,18063
283373,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata, Economy ,23.0,10,53499
275864,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.58,23,51875
166827,Air_India,AI-9891,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.5,15,7646
245618,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,12.17,12,42521
170668,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.0,49,5441
52014,Indigo,6E-5308,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.17,46,2339
10338,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.75,3,14565
113191,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,12.83,31,5322
265331,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.58,21,50271
40919,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,37,3349
18692,Indigo,6E-2338,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33,43,4007
155011,Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,16.17,23,5823
158023,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,22.17,45,6292
244438,Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,Business,2.08,43,23898
137671,Vistara,UK-706,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,13.08,17,9371
80398,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,Economy,18.17,24,4313
152735,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,20.5,4,10018
279843,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.75,42,45883
153834,GO_FIRST,G8-571,Hyderabad,Night,one,Late_Night,Delhi,Economy,6.0,14,6132
58345,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Bangalore, Economy ,17.33,32,6082
191827,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,34,4637
37009,AirAsia,I5-829,Delhi,Night,one,Morning,Chennai,Economy,12.92,14,7426
269649,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,7.33,39,61874
16749,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,34,4501
86548,Indigo,6E-415,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.67,14,16933
226510,Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Business,24.42,17,36565
152827,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Economy,16.42,5,10018
202723,Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,3,7651
254071,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Business,14.67,21,51817
199671,Air_India,AI-539,Chennai,Evening,one,Evening,Kolkata,Economy,23.58,20,8016
244440,Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,Business,2.08,43,23898
