Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
168428,Vistara,UK-659,Hyderabad,Morning,two_or_more,Night,Bangalore, Business ,9.42,29,11367
24854,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,28,6578
180395,Air_India,AI-541,Hyderabad,Evening,one,Early_Morning,Chennai,Economy,15.0,48,5875
31519,Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,23,5761
99573,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,6.75,32,6568
205540,Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,36,6032
82632,Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,Economy,13.92,400,4417
242607,Air_India,AI-774,Mumbai,Night,one,Morning,Chennai,Business,14.08,17,70881
231694,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Business,6.58,21,66928
45346,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,14,9828
87351,Indigo,6E-2186,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,3.0,18,4500
218005,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Business,19.17,33,65529
165329,Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,13.75,48,3471
27216,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,41,3999
50569,Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,39,2339
154170,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,12.17,17,5267
177092,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Economy,22.92,12,8641
20466,Air_India,AI-879,Delhi,Morning,one,Evening,Kolkata,Economy,5.42,3,17653
274854,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,12.08,4,70691
89597,Vistara,UK-850,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.0,29,4111
170272,AirAsia,I5-1543,Hyderabad,Afternoon,zero,Afternoon,Bangalore,Economy,1.17,46,1776
281821,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Business,16.5,29,56702
87144,AirAsia,I5-592,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,17,5485
229845,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Business,9.25,48,47844
177403,Indigo,6E-413,Hyderabad,Early_Morning,one,Afternoon,Chennai,Economy,9.17,16,3194
71750,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.5,12,10058
52630,Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,49,2339
83439,AirAsia,I5-1569,Mumbai,Night,one,Morning,Chennai,Economy,11.17,45,1890
223616,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,29,NotANumber
293231,Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Business,19.83,46,61649
267338,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,15.25,2,57215
50992,Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,41,2339
8507,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,42,6181
124265,Indigo,6E-318,Kolkata,Late_Night,one,Morning,Delhi,Economy,6.42,30,6977
226688,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Business,21.08,18,59021
206268,Vistara,UK-822,Chennai,Morning,one,Afternoon,,Economy,26.5,44,6032
94132,Air_India,AI-565,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,25.25,1,28804
259222,Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Business,27.33,8,44280
69172,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,21.17,43,5949
59869,Air_India,AI-864,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,40,6502
241164,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.5,45,45693
86761,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,15,14628
3798,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,21,2700
265525,Air_India,AI-747,Kolkata,Night,one,Morning,Mumbai,Business,9.33,24,45776
127071,Indigo,6E-6616,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.67,47,4439
174344,AirAsia,I5-1543,Hyderabad,Afternoon,one,Evening,Atlantis,Economy,5.42,33,4234
197528,Air_India,AI-545,Chennai,Evening,two_or_more,Morning,Bangalore,Economy,40.5,46,6388
213342,Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,19,35490
18739,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,43,4496
15422,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,28,4501
