Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
165139,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.5,46,4537
92157,AirAsia,I5-339,Bangalore,Night,one,Morning,Delhi,Economy,10.67,41,2723
254128,Air_India,AI-748,Bangalore,Late_Night,zero,Early_Morning,Kolkata,Business,2.58,22,25000
15746,GO_FIRST,G8-101,Delhi,Early_Morning,one,Morning,Bangalore,Economy,6.0,29,6832
194175,Indigo,6E-927,Chennai,Afternoon,one,Night,Bangalore,Economy,8.75,7,6302
48202,AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,28,2336
55840,Indigo,6E-354,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,19,4056
263831,123,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,14.5,47,53743
84246,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,Economy,18.58,2,13632
48428,AirAsia,I5-620,Mumbai, late_night,one,Evening,Delhi,Economy,14.58,29,2336
87557,Indigo,6E-886,Bangalore,Morning,one, late_night,Delhi,Economy,6.83,19,4417
5615,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,29,3831
133400,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,7.83,37,6067
248011,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,Business,13.42,41,57081
14765,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,25,4496
286023,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Business,12.08,17,51595
181527,Indigo,6E-6217,Chennai,Night,one,Morning,Delhi,Economy,N/A,11,7877
234734,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Business,14.08,9,82205
63062,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,Economy,2.58,11,8253
216732,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Business,2.08,15,27976
44700,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Delhi,Economy,26.67,11,9933
29461,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,8,6060
5386,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,28,3291
203819,SpiceJet,SG-4010,Paris,Morning,one,Evening,Hyderabad,Economy,10.17,16,2491
249961,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,Business,7.58,17,54684
93210,AirAsia,I5-819,Bangalore,Morning,one,Night,Delhi,Economy,11.25,46,2723
103325,Indigo,6E-6257,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,6,11478
288559,Vistara,UK-828,Chennai,Early_Morning,one,Late_Night,Delhi,Business,17.17,18,57920
183754,Vistara,UK-834,Chennai,Evening,zero,Evening,Delhi,Economy,2.75,26,2366
268015,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,Business,25.67,13,60978
168811,Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,Economy,20.25,33,4054
88280,AirAsia,I5-1562,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.5,23,2723
55742,GO_FIRST,G8-331,Mumbai,Morning,one,Afternoon,Bangalore,Economy,3.67,18,6345
133026,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Economy,7.58,35,5523
191225,GO_FIRST,G8-302,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,30,3000
10284,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Economy,13.83,3,11100
130781,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Economy,7.58,22,6717
14353,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,23,4816
140303,Indigo,6E-6172,Kolkata,Night,one,Morning,Bangalore,Economy,11.25,35,3905
219011,Air_India,AI-504,Delhi,Night,one,Afternoon,Kolkata,Business,16.25,48,57405
168905,Indigo,6E-949,Hyderabad,Night,zero,Late_Night,Bangalore,Economy,1.25,34,1776
11118,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,8,7425
162192,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Economy,13.17,27,4910
282627,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12.0,43,56702
51611,SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,44,2339
245302,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,10.92,8,50361
41922,AirAsia,I5-710,Delhi,Morning,one,Night,Chennai,Economy,9.5,43,1998
159117,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.67,7,4452
153402,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,10,13063
41346,GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.67,39,4896
