Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
67142,Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,10.5,32,7768
234585,Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,7.42,8,49725
256552,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,14.92,11,56476
51643,Indigo,6E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,44,2738
186244,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,14.42,41,4971
100998,Indigo,6E-131,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.42,40,3153
90698,123,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.5,34,4111
5673,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,29,5542
278083,Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,Business,14.25,15,58315
264388,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Business,22.92,8,62591
125686,Indigo,6E-2474,Kolkata,Early_Morning,zero,Early_Morning,Delhi,Economy,2.5,39,3999
170263,Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.42,46,1755
119734,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Economy,27.17,1,14889
292791,123,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.75,39,61873
124473,Indigo,6E-7583,Kolkata,Afternoon,one,Night,Delhi,Economy,6.33,32,2994
50124,AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,37,2336
285822,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Business,15.83,12,51595
248676,Air_India,AI-503,Bangalore,Evening,one,Morning, Kolkata ,Business,15.25,2,59265
151694,Indigo,6E-725,Kolkata,Evening,one,Early_Morning,Chennai,Economy,10.0,40,3015
236793,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Business,9.83,34,50621
213976,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Business,4.92,26,54777
35993,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,N/A,7,7950
211232,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,43,36712
26852,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,39,4748
220816,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Business,2.08,32,23944
173850,GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.25,29,5292
127205,AirAsia,I5-2991,Kolkata,Night,one,Afternoon,Delhi,Economy,16.5,48,3911
210071,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.67,32,60601
190154,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,10.08,22,4357
265960,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,5.75,30,50271
176536,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,9.5,4,15268
140801,Air_India,AI-9745,Kolkata,Morning,two_or_more,Evening,Bangalore,Economy,30.92,38,7294
96688,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,17.42,17,5904
19132,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,45,4501
4577,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,24,5507
244400,Vistara,UK-910,Mumbai,Evening,one,Morning,Chennai,Business,16.33,42,57453
141802,AirAsia,I5-830,Kolkata,Night,one,Afternoon,Bangalore,Economy,12.75,45,3862
174032,Indigo,6E-149,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.0,30,7120
202482,Air_India,AI-545,Chennai,Night,one,Morning,Kolkata,Economy,11.42,48,3342
227721,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28.0,28,49884
51066,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Economy,12.75,41,4909
91504,GO_FIRST,G8-241,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.75,38,3466
60584,GO_FIRST,G8-319,Mumbai,Morning,one,Night,Bangalore,Economy,11.5,44,6319
146726,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.58,38,6600
76465,Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75,43,5977
183233,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Economy,4.75,22,5206
251193,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,26.0,31,39842
261292,Air_India,AI-768,Kolkata,Afternoon,zero,Evening,Delhi,Business,2.5,2,29630
130559,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,21,6067
166611,Vistara,UK-876,Hyderabad,Night,one,Morning,Nowhere,Economy,13.17,13,7927
