Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
99786,GO_FIRST,G8-808,Bangalore,Morning,one,Night,Mumbai,Economy,9.33,33,6442
182035,Vistara,UK-824,Chennai,NotATime,one,Afternoon,Delhi,Economy,16.17,14,11448
207313,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Business,2.25,8,22152
162086,AirAsia,I5-1518,Hyderabad,Evening,one,Early_Morning,Mumbai,Economy,11.5,27,2250
153008,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,7,10018
134028,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.0,40,7404
20106,GO_FIRST,G8-145,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,49,5803
276316,Air_India,AI-698,Hyderabad,Night,3,Morning,Delhi,Business,12.5,32,39499
166211,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,12.33,9,12658
248367,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,24.0,46,42521
29485,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,5.5,8,8948
248069,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,7.42,42,54841
118113,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,32,4672
113167,Air_India,AI-507,Bangalore,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.33,31,1966
185460,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.58,36,4827
289503,Air_India,AI-430,Chennai,Morning,zero,Afternoon,Delhi,Business,3.08,35,27792
21809,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,12,5955
182015,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,8.17,14,11448
207019,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,5,41281
219178,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,2,68105
21053,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.25,7,12150
222189,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Business,8.75,7,53624
141108,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,Economy,12.42,40,6633
12118,AirAsia,I5-768,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,13,7423
136074,Indigo,6E-822,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.75,6,7629
70618,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.67,4,4262
236438,Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Business,14.0,30,49725
205434,Indigo,6E-7185,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,35,5147
181255,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,17.42,9,11448
158623,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,6.67,2,16213
289222,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Business,4.75,30,45600
50366,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.5,38,3324
132036,Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,Economy,14.83,29,6368
208727,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,20,63816
34335,AirAsia,I5-829,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.75,43,2050
53614,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,14.58,6,13182
187185,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,13.25,47,4971
47082,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.83,22,8246
5380,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,28,3001
62262,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Economy,12.33,6,11508
91910,SpiceJet,SG-3023,,Morning,one,Evening,Delhi,Economy,10.17,39,8116
32773,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,32,2098
131278,Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,25,6067
51400,AirAsia,I5-1569,Mumbai,Night,-1,Late_Night,Delhi,Economy,6.0,43,2336
233278,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Business,17.08,39,54608
28327,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,47,4559
185240,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,35,3860
192015,Air_India,AI-429,Chennai,,one,Afternoon,Mumbai,Economy,26.58,35,4697
36173,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,19.5,8,17273
215131,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,40,42457
