Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
181760,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.92,12,16140
262903,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,15.0,30,61583
155316,Vistara,UK-878,Hyderabad,Afternoon,one,Midnight,Delhi,Economy,6.83,25,6292
234628,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Business,10.58,8,64285
205792,Vistara,UK-826,Chennai,Afternoon,two_or_more,Night,Hyderabad,Economy,8.42,39,6015
227589,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,4.92,27,41269
176587,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Economy,19.75,5,11497
69267,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.17,44,4556
52441,Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.25,48,2339
178523,Indigo,6E-827,Hyderabad,Morning,one,Afternoon,Chennai,Economy,3.92,28,3194
276287,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,15.08,31,51875
50873,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.33,40,5232
109510,Indigo,6E-886,Bangalore,Morning,one,Afternoon,Kolkata,Economy,4.42,48,8832
20219,Indigo,6E-5073,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.33,1,20183
135158,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.25,47,5102
216519,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Business,2.33,12,27976
16992,Air_India,AI-678,Delhi,Morning,one,Morning,Bangalore,Economy,26.17,35,4230
239071,Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Business,9.33,17,45693
164955,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,8.58,45,4266
32197,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,28,2465
292877,Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Business,error,41,23424
103367,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,7.33,6,14944
66827,Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,31,4556
219199,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.58,3,44462
49197,Vistara,UK-851,Mumbai,Early_Morning,one,Night,,Economy,13.5,32,6122
187691,Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Economy,24.5,3,15762
158883,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,13.5,5,7774
276417,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,6.0,34,39555
240216,Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.25,32,-1
209149,Air_India,AI-502,Delhi,Afternoon,3,Night,Mumbai,Business,7.58,24,53164
56983,Indigo,6E-6818,Mumbai,Evening,one,Night,Bangalore,Economy,4.08,25,4056
203860,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,13.17,16,5631
180447,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Economy,20.5,49,4009
191649,AirAsia,I5-1228,Chennai,Morning,one,Night,Mumbai,Economy,13.33,33,1830
105457,Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Economy,21.83,21,6271
163193,Indigo,6E-199,Hyderabad,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.5,34,3096
191921,SpiceJet,SG-612,Chennai,Night,zero,Night,Mumbai,Economy,2.0,35,3000
52167,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,46,6221
203365,Indigo,6E-7185,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,11,4202
161693,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Economy,13.33,24,4363
77692,Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.0,4,11666
233541,Air_India,AI-888,Mumbai,Evening,one,Evening,Bangalore,Business,21.25,42,54608
947,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
112828,Air_India,AI-9501,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,12.92,28,5012
26353,GO_FIRST,G8-7533,Delhi,Afternoon,one,Night,Kolkata,Economy,10.08,36,6395
134879,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.75,45,5934
248258,Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.58,45,32923
256992,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25.08,18,56588
169151,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,19.92,36,5441
61977,Indigo,6E-5312,Mumbai,Morning,one,Evening,Kolkata,Economy,8.5,4,12453
