Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
240123,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Business,7.5,31,52380
240124,Vistara,UK-910,Mumbai,Evening,one,Night,Hyderabad,Business,5.33,31,53645
240125,Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,6.08,31,53645
240126,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,10.5,31,53645
240127,Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,Business,16.08,31,53645
240128,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,Business,16.42,31,53645
240129,Vistara,UK-986,Mumbai,Night,one,Morning,Hyderabad,Business,10.92,31,53757
240130,Vistara,UK-986,Mumbai,Night,one,Afternoon,Hyderabad,Business,13.83,31,53757
240131,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Business,18.25,31,53757
240132,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Business,21.17,31,53757
240133,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Business,15.5,31,53634
240134,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Business,16.92,31,53634
240135,Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Business,24.33,31,53634
240136,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,6.58,31,58125
240137,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.17,31,58125
240138,Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.25,31,58125
240139,Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,Business,11.0,31,58125
240140,Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Business,11.75,31,58125
240141,Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Business,12.5,31,58125
240142,Vistara,UK-950,Mumbai,Night,one,Afternoon,Hyderabad,Business,14.67,31,58125
240143,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,Business,17.92,31,58125
240144,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,19.08,31,58125
240145,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,22.0,31,58125
240146,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,13.42,31,60220
240147,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,5.08,31,60365
240148,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,8.25,31,60365
240149,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,9.5,31,60365
240150,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Business,14.17,31,60365
240151,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,Business,15.17,31,60365
240152,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.42,31,60365
240153,Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,Business,18.08,31,60365
240154,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Business,22.5,31,60365
240155,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Business,25.42,31,60365
240156,Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Business,5.25,31,64700
240157,Vistara,UK-960,Mumbai,Morning,one,Evening,Hyderabad,Business,8.0,31,64700
240158,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,31,64700
240159,Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,Business,12.75,31,66077
240160,Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,15.67,31,66077
240161,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Business,20.08,31,66077
240162,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Business,23.0,31,66077
240163,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.17,31,66940
240164,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,12.42,31,66940
240165,Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Business,13.92,31,68317
240166,Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,Business,16.83,31,68317
240167,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,21.25,31,68317
240168,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,24.17,31,68317
240169,Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,32,17604
240170,Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,Business,1.5,32,17604
240171,Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,Business,1.58,32,17604
