Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,24/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 25 Apr,2h 55m,non-stop,No check-in baggage included,3573
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 07 May,24h 10m,1 stop,In-flight meal not included,8066
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,20:50,18:50 10 Mar,22h,1 stop,In-flight meal not included,14053
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,15:15,7h 15m,1 stop,No info,12284
SpiceJet,9/04/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,5351
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 02 Apr,23h 50m,1 stop,In-flight meal not included,7064
IndiGo,3/03/2019,Delhi,Cochin,DEL → MAA → COK,02:05,07:25,5h 20m,1 stop,No info,10394
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20 16 May,14h 25m,1 stop,In-flight meal not included,9663
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 19 May,8h,1 stop,No info,13727
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,12:35 13 Jun,17h 20m,1 stop,In-flight meal not included,10262
IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
