Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
240777,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,13.92,40,45805
95165,AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,11.17,9,5174
113587,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.92,34,5780
146036,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.33,32,5821
293613,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,Business,11.92,6,60260
185731,Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,8.25,38,3873
10898,Air_India,AI-9887,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,29.58,6,12321
67219,Air_India,AI-687,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,20.5,33,4556
245896,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,12.0,15,57081
177499,Indigo,6E-7062,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.0,17,4453
