Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 02 Apr,13h 20m,1 stop,No info,14151
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 02 Apr,20h 20m,1 stop,No info,12681
Jet Airways,3/04/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,4886
Air Asia,21/06/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,3807
IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
IndiGo,09/03/2019,Banglore,New Delhi,BLR → HYD → DEL,07:30,12:20,4h 50m,1 stop,No info,5694
Multiple carriers,24/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,10197
IndiGo,15/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 16 Jun,2h 50m,non-stop,No info,4077
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,No info,14781
IndiGo,9/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5224
IndiGo,24/04/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 25 Apr,2h 40m,non-stop,No info,4804
