Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 19 May,12h 40m,1 stop,No info,7670
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15 25 Mar,37h 25m,2 stops,No info,14410
Air India,15/05/2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 16 May,23h 40m,1 stop,No info,7480
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,18:15 10 May,22h 15m,1 stop,No info,13584
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,10:25 02 Mar,17h 30m,1 stop,1 Long layover,25735
Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 16 May,12h 10m,1 stop,In-flight meal not included,10844
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 22 Mar,9h 10m,1 stop,No info,12557
Jet Airways,9/05/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,No info,9564
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,09:30 13 Mar,12h 5m,1 stop,No info,13817
