Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,14571
SpiceJet,9/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 10 Jun,2h 55m,non-stop,No info,3971
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,18:50,9h 50m,1 stop,No info,17024
SpiceJet,15/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 28 May,23h 15m,1 stop,In-flight meal not included,12898
Jet Airways,6/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 07 Jun,13h 50m,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 16 Jun,15h 10m,2 stops,In-flight meal not included,9905
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13587
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7740
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,9794
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,21:20 07 Mar,22h 30m,1 stop,No info,17471
