Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:05 10 May,16h 5m,1 stop,No info,9187
Air India,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 25 Jun,24h 30m,2 stops,No info,11732
SpiceJet,1/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 02 Apr,2h 20m,non-stop,No check-in baggage included,3841
Multiple carriers,6/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,9794
IndiGo,18/05/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1 stop,No info,12198
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 07 Jun,12h 55m,1 stop,No info,14571
IndiGo,3/03/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,5755
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,14151
Vistara,18/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,5613
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:55 07 May,17h 55m,1 stop,No info,13067
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,18:50 22 Mar,24h 35m,1 stop,No info,12557
