Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,27/04/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 22 May,15h 25m,1 stop,In-flight meal not included,12898
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 10 Jun,20h 10m,1 stop,In-flight meal not included,10262
Air India,01/03/2019,Banglore,New Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,12526
Air India,6/03/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 07 Mar,25h 35m,1 stop,No info,11522
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,11:30,14:10,2h 40m,non-stop,No info,9918
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 02 May,11h 5m,1 stop,No info,14781
Air India,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 28 Mar,38h 15m,2 stops,No info,8026
Air India,24/03/2019,Banglore,New Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,7276
