Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
180266,Indigo,6E-208,Hyderabad,Evening,one,Night,Chennai,Economy,6.67,47,1543
147720,Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Economy,24.33,46,7572
213934,Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,26,35490
235921,Air_India,AI-607,Mumbai,Evening,one,Evening,Kolkata,Business,24.83,24,45230
214278,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Business,12.17,30,42457
41241,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,39,2714
134762,AirAsia,I5-547,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,10.83,45,3379
178334,Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.25,26,1788
162302,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.08,28,4165
63119,Indigo,6E-5375,Mumbai,Evening,one,Night,Kolkata,Economy,5.58,11,10773
