Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
GoAir,24/04/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,3419
IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 28 Jun,14h 55m,1 stop,No info,5684
IndiGo,12/06/2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1 stop,No info,6218
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 13 Jun,8h 40m,1 stop,In-flight meal not included,6959
Vistara,12/06/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 02 Apr,22h 25m,2 stops,No info,12219
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 22 May,13h 20m,1 stop,In-flight meal not included,12384
Jet Airways,15/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,7202
SpiceJet,1/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4174
Air India,12/05/2019,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1h 25m,non-stop,No info,3100
