Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,04:25 19 May,15h,2 stops,No info,16704
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 13 Jun,17h 5m,1 stop,In-flight meal not included,8529
Jet Airways,12/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,12:15,12:35 13 Jun,24h 20m,2 stops,No info,14300
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 28 May,12h 30m,1 stop,No info,7198
Jet Airways,12/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,18:20,19:00 13 Jun,24h 40m,2 stops,No info,14300
Jet Airways,3/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
SpiceJet,9/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4030
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 22 May,7h 30m,1 stop,No info,16079
IndiGo,27/05/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
IndiGo,3/06/2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6842
