Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,9689
Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 10 May,15h 20m,2 stops,No info,13033
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,13626
IndiGo,18/05/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45 10 May,16h 45m,1 stop,No info,12121
IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3419
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 22 May,15h 20m,2 stops,No info,13033
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4174
Air Asia,27/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6152
Air India,27/06/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,16:10,9h 10m,1 stop,In-flight meal not included,9134
