Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,3419
IndiGo,27/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:00,4h 25m,1 stop,No info,5073
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6069
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,08:25,15:30,7h 5m,1 stop,No info,9709
Jet Airways,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 13 Jun,26h 55m,2 stops,No info,13014
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,13029
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13937
SpiceJet,3/03/2019,Delhi,Cochin,DEL → MAA → COK,15:55,21:55,6h,1 stop,No info,11349
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 23 May,29h 20m,2 stops,No info,15129
SpiceJet,9/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597
