Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,15:30,8h 30m,1 stop,No info,15603
IndiGo,3/03/2019,Kolkata,Banglore,CCU → BLR,22:10,00:55 04 Mar,2h 45m,non-stop,No info,5618
IndiGo,3/03/2019,Kolkata,Banglore,CCU → BLR,14:20,16:55,2h 35m,non-stop,No info,6565
SpiceJet,15/04/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5221
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,10368
Air India,24/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 25 Jun,12h 45m,1 stop,No info,7480
Jet Airways,12/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,12:35 13 Jun,24h 50m,2 stops,No info,13882
IndiGo,24/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442
IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
SpiceJet,21/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:55 02 May,17h 55m,1 stop,No info,12121
