Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,6/03/2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 07 Mar,14h 25m,1 stop,No info,8627
Air Asia,21/05/2019,Kolkata,Banglore,CCU → BLR,09:45,12:15,2h 30m,non-stop,No info,4409
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,12:25 13 Mar,15h,1 stop,No info,13817
Air India,9/05/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,07:40 10 May,18h 20m,2 stops,No info,13538
Air India,9/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 10 May,19h 55m,2 stops,No info,9416
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1 stop,No info,10203
IndiGo,21/05/2019,Delhi,Cochin,DEL → HYD → COK,16:10,00:55 22 May,8h 45m,1 stop,No info,6778
IndiGo,15/06/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,10991
