Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/03/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,6885
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,8016
IndiGo,1/06/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 02 Jun,5h 5m,1 stop,No info,10112
IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 07 Mar,8h 5m,1 stop,No info,14871
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,In-flight meal not included,10262
Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2470
Air India,9/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 10 Mar,20h 10m,2 stops,No info,11622
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,10:45 07 May,14h 25m,1 stop,No info,8662
Air India,24/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 25 Jun,26h,2 stops,No info,11972
Jet Airways,6/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,04:25 07 Jun,19h,2 stops,In-flight meal not included,11992
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 19 May,18h 25m,1 stop,In-flight meal not included,12373
