Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,08:15 02 May,18h 10m,1 stop,No info,13941
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6790
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,09:00 16 Mar,21h 20m,1 stop,In-flight meal not included,11087
Air India,15/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 16 May,23h 30m,2 stops,No info,11491
IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,05:30,08:20,2h 50m,non-stop,No info,3943
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,07:40 02 Mar,20h,1 stop,No info,22270
Vistara,9/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 10 Jun,5h 35m,1 stop,No info,14714
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:00,12h 20m,1 stop,No info,10877
Air India,15/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 16 Jun,23h 30m,2 stops,No info,9653
