Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,09/03/2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,11:20 13 Mar,24h 50m,1 stop,No info,10321
IndiGo,6/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
IndiGo,21/05/2019,Delhi,Cochin,DEL → MAA → COK,07:15,12:30,5h 15m,1 stop,No info,5636
IndiGo,9/04/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,4268
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13014
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13727
IndiGo,9/04/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4174
Air India,27/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,10493
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6794
IndiGo,12/05/2019,Kolkata,Banglore,CCU → PNQ → BLR,21:00,02:15 13 May,5h 15m,1 stop,No info,7228
