Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,09/03/2019,Banglore,New Delhi,BLR → DEL,21:10,23:55,2h 45m,non-stop,No info,7591
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 02 Jun,16h 55m,1 stop,In-flight meal not included,10262
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,10844
Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 07 Jun,18h 45m,2 stops,No info,13014
Air India,18/05/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 19 May,28h 20m,1 stop,No info,7872
IndiGo,15/05/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6541
Air India,15/03/2019,Banglore,New Delhi,BLR → COK → DEL,06:55,23:20,16h 25m,1 stop,No info,6987
IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
Air India,21/05/2019,Banglore,Delhi,BLR → DEL,05:45,08:45,3h,non-stop,No info,6961
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,9899
