Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,04:25 10 Jun,18h 50m,2 stops,No info,13292
Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 13 Jun,22h,2 stops,No info,13376
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,18:50 22 Mar,32h 5m,2 stops,In-flight meal not included,7791
Air India,12/06/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 13 Jun,20h 55m,1 stop,No info,7480
IndiGo,15/05/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
SpiceJet,18/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3257
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 10 May,12h 40m,1 stop,No info,34273
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 19 May,23h 50m,2 stops,No info,16704
Air India,9/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,23:15,14h 55m,2 stops,No info,11432
Air India,12/03/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,4307
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 28 May,17h 5m,2 stops,In-flight meal not included,13029
