Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,12/05/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5228
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 02 Apr,25h 20m,1 stop,No info,11467
Vistara,6/06/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4668
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 19 Apr,3h,non-stop,No info,4591
IndiGo,12/05/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 13 May,3h,non-stop,No info,3943
Air India,21/04/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5228
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,18:50,16h 35m,1 stop,No info,12242
Air India,9/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 10 Jun,26h 20m,2 stops,No info,11185
IndiGo,9/04/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 10 Apr,16h 15m,1 stop,No info,6573
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781
Air India,12/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 13 Jun,16h 10m,2 stops,No info,14960
