Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:45 28 Mar,27h 45m,1 stop,No info,12032
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,13:15,6h 15m,1 stop,No info,12284
GoAir,27/05/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3419
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:20,6h 10m,1 stop,No info,6528
Vistara,24/03/2019,Banglore,New Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,5403
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,9732
IndiGo,15/04/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5761
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 07 Jun,22h 25m,2 stops,No info,12009
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,08:15 19 May,26h 30m,1 stop,In-flight meal not included,8586
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,6144
SpiceJet,24/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,3257
