Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,20:20,14h 35m,1 stop,No info,27992
IndiGo,24/03/2019,Kolkata,Banglore,CCU → HYD → BLR,15:10,19:50,4h 40m,1 stop,No info,7476
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,10413
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,10261
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1 stop,No info,14151
Air India,6/04/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,5176
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 07 Jun,18h 25m,1 stop,No info,14714
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 16 May,21h 25m,1 stop,In-flight meal not included,9314
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 25 Jun,6h 35m,1 stop,No info,14714
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,12192
SpiceJet,3/04/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 02 Apr,1h 30m,non-stop,No info,1759
