Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,1/05/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Air India,21/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 22 May,24h,1 stop,No info,6528
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,12:25,6h 40m,1 stop,No info,22270
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,04:25 10 Mar,17h 40m,2 stops,In-flight meal not included,15654
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:55 02 Apr,26h 35m,1 stop,No info,7770
IndiGo,3/05/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 16 Jun,17h 5m,2 stops,In-flight meal not included,10368
IndiGo,3/03/2019,Delhi,Cochin,DEL → COK,21:05,00:20 04 Mar,3h 15m,non-stop,No info,7673
IndiGo,21/04/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,6015
