Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844
Jet Airways,24/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:00,7h 20m,1 stop,No info,9794
IndiGo,6/06/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,01:35 22 Mar,14h 5m,1 stop,No info,7318
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 13 Jun,12h 15m,1 stop,In-flight meal not included,8529
Air India,12/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 13 Jun,30h 30m,2 stops,No info,9416
Jet Airways,3/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 04 Jun,27h,2 stops,In-flight meal not included,11507
Air India,1/04/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 02 Apr,16h 10m,2 stops,No info,9920
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,7038
