Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,9/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 10 Jun,22h,2 stops,No info,13376
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,10:45 16 May,14h 25m,1 stop,No info,8452
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22:35 07 Jun,26h 35m,1 stop,In-flight meal not included,10844
Vistara,27/03/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,4851
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 16 Jun,6h 30m,1 stop,No info,6795
IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 10 Jun,7h 30m,1 stop,In-flight meal not included,10577
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,20:50,19:45 28 Mar,22h 55m,1 stop,No info,12032
Air Asia,1/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,9330
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:55,5h 55m,1 stop,No info,8977
