Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 10 Jun,25h 45m,2 stops,No info,10493
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,09:00 19 Mar,21h 20m,1 stop,In-flight meal not included,8147
SpiceJet,21/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 22 Jun,2h 20m,non-stop,No info,3873
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 10 Jun,17h 5m,1 stop,No info,14571
Air India,03/03/2019,Banglore,New Delhi,BLR → VGA → HYD → DEL,10:30,21:25,10h 55m,2 stops,No info,11003
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 04 Jun,9h 10m,1 stop,In-flight meal not included,10262
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,18:50,16h 35m,1 stop,No info,12719
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 25 Jun,22h 5m,1 stop,In-flight meal not included,10262
Air India,21/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,7171
SpiceJet,27/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,4423
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,17:25,01:35 10 Mar,8h 10m,1 stop,In-flight meal not included,12616
