Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,15898
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05 16 May,28h 5m,1 stop,No info,14151
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 10 Jun,12h 25m,1 stop,In-flight meal not included,10577
Air India,3/04/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,4441
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 07 Apr,25h 5m,1 stop,In-flight meal not included,5177
Air India,1/04/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4460
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13727
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,12:35 04 Jun,20h 35m,1 stop,No info,14714
Jet Airways,6/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 07 Jun,21h 35m,2 stops,In-flight meal not included,10588
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,18:50,9h 50m,1 stop,In-flight meal not included,7438
