Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
102101,Indigo,6E-6067,Bangalore,Evening,one,Night,Mumbai,Economy,7.08,46,3153
166826,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,14.33,15,7927
106111,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Economy,23.92,25,8112
174706,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,36,7767
43786,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,6,10248
217534,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,11.08,26,67769
246860,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,Business,4.58,27,54841
149502,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Economy,13.5,18,5975
233504,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Bangalore,Business,5.0,42,29094
231456,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Business,8.25,18,77120
