Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/04/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,6245
Air India,9/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 10 Jun,23h 30m,2 stops,No info,9968
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:55,10h 40m,1 stop,In-flight meal not included,18260
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,8855
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
SpiceJet,27/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,3597
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05 07 May,28h 5m,1 stop,No info,13067
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,10:45 13 Mar,17h 50m,1 stop,No info,13817
Air India,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,06:45,23:15,16h 30m,1 stop,No info,11602
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15 10 May,25h 45m,1 stop,No info,13941
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,19:10 16 May,22h 45m,1 stop,No info,14151
