Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,1/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,3919
IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
SpiceJet,21/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Air Asia,27/06/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 28 Jun,2h 50m,non-stop,No info,3383
SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 19 Jun,1h 30m,non-stop,No check-in baggage included,1965
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,10262
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 04 Mar,12h 25m,1 stop,No info,17234
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 10 Jun,8h 40m,1 stop,No info,14178
IndiGo,3/06/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
