Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 10 Jun,18h 45m,2 stops,No info,13014
IndiGo,01/03/2019,Banglore,New Delhi,BLR → HYD → DEL,16:15,20:35,4h 20m,1 stop,No Info,7917
SpiceJet,9/06/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,5583
Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
IndiGo,18/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 19 May,9h 30m,1 stop,No info,7191
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 07 Mar,10h 35m,1 stop,No info,14871
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,8099
Air India,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8366
IndiGo,9/03/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 10 Mar,2h 20m,non-stop,No info,6297
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,18286
