Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → DEL,18:20,21:00,2h 40m,non-stop,No info,8016
Air India,15/03/2019,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1h 25m,non-stop,No info,2050
SpiceJet,21/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No check-in baggage included,4839
IndiGo,27/05/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049
Vistara,18/06/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
SpiceJet,21/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 22 Jun,2h 20m,non-stop,No check-in baggage included,3841
SpiceJet,15/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No check-in baggage included,3815
Air India,3/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,5176
SpiceJet,9/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 10 May,1h 30m,non-stop,No info,2017
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05 10 May,25h 55m,1 stop,No info,9187
