Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,15/03/2019,Banglore,New Delhi,BLR → CCU → BBI → DEL,05:50,12:05 16 Mar,30h 15m,2 stops,No info,7664
IndiGo,15/04/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5h 15m,1 stop,No info,4775
GoAir,27/06/2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,3514
Jet Airways,24/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 25 Jun,21h 40m,2 stops,No info,13376
Jet Airways,12/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,08:10,12:35 13 Jun,28h 25m,2 stops,No info,14300
Air India,27/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 28 Jun,12h 45m,1 stop,No info,7480
IndiGo,12/05/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2227
Air Asia,18/05/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,7452
Air Asia,24/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
Air India,3/04/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,11:05 04 Apr,25h 55m,2 stops,No info,4647
SpiceJet,21/03/2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No check-in baggage included,3332
