Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/03/2019,Delhi,Cochin,DEL → BLR → COK,06:10,23:00,16h 50m,1 stop,No info,5704
IndiGo,21/05/2019,Kolkata,Banglore,CCU → MAA → BLR,16:35,22:15,5h 40m,1 stop,No info,5268
GoAir,6/06/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,3898
SpiceJet,15/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No info,3847
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10877
Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8371
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:30,15h 20m,1 stop,No info,7038
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14571
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 10 Jun,13h 20m,1 stop,In-flight meal not included,11841
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 19 May,23h 10m,2 stops,No info,15129
SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 16 Jun,2h 20m,non-stop,No check-in baggage included,3841
