Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 19 May,9h 45m,1 stop,No info,13941
Jet Airways,3/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544
Air India,15/04/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 Apr,2h 55m,non-stop,No check-in baggage included,3919
Vistara,1/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
IndiGo,27/06/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636
Air India,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 28 Mar,26h 35m,2 stops,No info,8656
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9856
