Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 22 May,26h,2 stops,No info,11989
SpiceJet,3/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2017
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14h 5m,1 stop,No info,11098
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 22 May,8h,1 stop,No info,6794
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 May,12h 10m,1 stop,In-flight meal not included,10844
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:35 10 Mar,10h 30m,2 stops,No info,34608
Air India,15/05/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
IndiGo,9/05/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5h 15m,1 stop,No info,4565
Air India,27/05/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 28 May,38h,3 stops,No info,10493
Air India,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 28 Jun,23h 30m,2 stops,No info,9653
