Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 07 Jun,20h 20m,1 stop,In-flight meal not included,10844
IndiGo,1/04/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
Air India,27/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 28 Jun,30h 20m,2 stops,No info,12646
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,12:00 02 Apr,15h 30m,1 stop,No info,7893
Air India,24/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,7171
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13727
Air India,27/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5201
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,9001
IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,In-flight meal not included,10546
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 19 May,23h 45m,1 stop,No info,15554
