Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 02 Jun,5h 5m,1 stop,No info,6593
SpiceJet,24/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 25 Jun,2h 55m,non-stop,No info,3971
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,18:50 10 Mar,23h 35m,1 stop,No info,16289
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 02 May,24h 10m,1 stop,In-flight meal not included,9314
Jet Airways,21/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13587
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 02 May,21h 35m,1 stop,In-flight meal not included,9314
Air Asia,15/06/2019,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 16 Jun,10h 25m,1 stop,No info,6253
Air Asia,15/04/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15h 55m,1 stop,No info,5192
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 02 May,28h 20m,2 stops,No info,16372
Vistara,24/04/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,5403
