Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:15,13h 15m,1 stop,No info,8266
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:10 25 Mar,11h,1 stop,No info,14231
GoAir,18/04/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,5048
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 07 Jun,25h 30m,1 stop,In-flight meal not included,10262
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,12537
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 16 Jun,15h 25m,1 stop,In-flight meal not included,10262
Jet Airways,3/04/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040
SpiceJet,6/05/2019,Kolkata,Banglore,CCU → IXB → BLR,11:15,18:30,7h 15m,1 stop,No info,9736
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:30 13 Mar,16h 35m,1 stop,No info,13817
GoAir,21/05/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,5048
