Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:40 07 May,26h 20m,1 stop,No info,8452
Vistara,12/04/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,5403
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,13727
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 02 Apr,19h 25m,2 stops,No info,12639
Jet Airways,18/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,5198
Vistara,1/06/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 19 May,23h 15m,1 stop,In-flight meal not included,12373
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,In-flight meal not included,8552
Vistara,21/04/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6741
Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,6481
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7354
