Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,21:20,14h 20m,1 stop,In-flight meal not included,7832
SpiceJet,27/05/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,2385
IndiGo,24/06/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,4804
Air India,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 22 Mar,26h 35m,2 stops,No info,8236
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,6416
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,10262
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 10 Jun,20h 10m,1 stop,No info,14714
SpiceJet,1/04/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,7646
Air India,1/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 02 Jun,12h 45m,1 stop,No info,7480
Vistara,27/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,8309
