Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
GoAir,27/06/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3419
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 10 Jun,19h 5m,1 stop,In-flight meal not included,10262
Air India,9/06/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 10 Mar,26h 10m,1 stop,In-flight meal not included,11848
Air India,9/04/2019,Delhi,Cochin,DEL → BLR → COK,20:30,08:15 10 Apr,11h 45m,1 stop,No info,5683
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,12:00 10 May,27h 35m,1 stop,In-flight meal not included,9663
Jet Airways,24/04/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544
Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4050
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,09:05 10 May,12h 45m,1 stop,No info,9187
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:20 02 Apr,24h,1 stop,No info,8452
