Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,15/06/2019,Delhi,Cochin,DEL → BLR → COK,06:10,23:00,16h 50m,1 stop,No info,8907
Air India,6/05/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
IndiGo,3/03/2019,Delhi,Cochin,DEL → LKO → COK,05:35,10:10,4h 35m,1 stop,No info,13753
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,21:20,12h 25m,1 stop,In-flight meal not included,11087
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,14781
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5224
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,3702
IndiGo,18/03/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:30,1h 25m,non-stop,No info,2754
Air Asia,24/05/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
Air India,15/04/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,5228
IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 28 May,5h 5m,1 stop,No info,5054
