Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,08:15 16 Mar,9h 25m,1 stop,In-flight meal not included,11087
IndiGo,27/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
SpiceJet,3/06/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,5583
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,18:50 22 Mar,24h 25m,2 stops,No info,11869
IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,12373
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,In-flight meal not included,7268
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,11:25 07 Mar,18h 30m,1 stop,No info,17261
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 16 Jun,22h 55m,2 stops,In-flight meal not included,10368
IndiGo,27/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,3384
SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No info,3847
