Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 19 May,13h 50m,1 stop,No info,8405
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:40,04:25 04 Mar,22h 45m,2 stops,No info,19266
Air India,6/03/2019,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 07 Mar,14h 35m,1 stop,No info,11038
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,8016
SpiceJet,21/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3384
IndiGo,9/04/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 10 Apr,6h 55m,1 stop,No info,6573
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819
Jet Airways,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 22 May,18h 45m,2 stops,No info,15129
IndiGo,27/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 28 Jun,2h 50m,non-stop,No info,3943
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,12:15 19 Mar,13h 25m,1 stop,In-flight meal not included,7832
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,6860
