Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/06/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 07 Jun,25h 35m,1 stop,No info,6587
GoAir,3/04/2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,4106
Air India,18/04/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,15129
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 10 May,18h 45m,2 stops,In-flight meal not included,13029
IndiGo,15/06/2019,Delhi,Cochin,DEL → MAA → COK,07:15,12:30,5h 15m,1 stop,No info,6582
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 28 Jun,7h 45m,1 stop,In-flight meal not included,5797
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 13 Jun,14h 30m,1 stop,No info,12692
SpiceJet,27/03/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3332
Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 10 Jun,19h 55m,2 stops,No info,10151
IndiGo,6/04/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5046
