Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,24/04/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7648
SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No info,3873
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 13 May,9h 45m,1 stop,No info,14388
IndiGo,6/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:55,2h 40m,non-stop,No info,5618
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 10 Jun,6h 30m,1 stop,No info,7408
Air Asia,3/03/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:15,5h 30m,1 stop,No info,13774
Vistara,3/05/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
Jet Airways,21/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,18:20,04:25 23 Mar,34h 5m,2 stops,No info,13082
Air India,3/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,8669
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 25 Jun,9h 30m,1 stop,No info,6316
