Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/05/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 22 May,20h 55m,1 stop,No info,7480
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 10 Jun,21h 25m,1 stop,No info,14571
IndiGo,1/03/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,13999
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,21:05 19 May,24h 40m,1 stop,No info,14151
Air India,1/05/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6121
SpiceJet,24/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Air India,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 19 May,23h 30m,2 stops,No info,10651
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 23 May,29h 20m,2 stops,No info,15129
IndiGo,24/06/2019,Delhi,Cochin,DEL → MAA → COK,07:15,12:30,5h 15m,1 stop,No info,6582
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544
