Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 10 Jun,12h 10m,1 stop,In-flight meal not included,11841
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 10 May,16h 55m,1 stop,In-flight meal not included,12373
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 22 May,22h 5m,1 stop,In-flight meal not included,12898
Air India,3/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,07:40 04 Mar,25h 45m,2 stops,No info,15113
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:00,7h 20m,1 stop,No info,10529
Air India,27/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,13:05,07:40 28 Mar,18h 35m,2 stops,No info,8875
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
Air India,01/03/2019,Banglore,New Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,15676
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,23:35,15h 10m,1 stop,In-flight meal not included,7064
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,14:00,16:50 07 Mar,26h 50m,1 stop,No info,19595
