Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,15:15,6h 20m,1 stop,In-flight meal not included,7832
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,No info,6723
Air India,6/06/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,07:55 07 Jun,23h 35m,2 stops,No info,10697
SpiceJet,1/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 02 Jun,2h 20m,non-stop,No check-in baggage included,3841
Air India,1/04/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,12:00 02 Apr,19h 15m,2 stops,No info,9920
IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,12649
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6093
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 28 May,22h 55m,2 stops,No info,15129
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544
Air India,27/03/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5170
