Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,23:00,11h 20m,1 stop,No info,13555
Air India,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,10979
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,15129
Air India,21/03/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,5674
Vistara,27/04/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,5613
SpiceJet,24/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 25 Mar,2h 20m,non-stop,No check-in baggage included,5725
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,10067
SpiceJet,12/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4885
Air India,9/06/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 10 Jun,27h 20m,1 stop,No info,7690
