Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,14676
IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4174
Jet Airways,9/03/2019,Delhi,Cochin,DEL → DED → BOM → COK,15:55,04:25 10 Mar,12h 30m,2 stops,No info,19172
SpiceJet,12/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,4423
SpiceJet,12/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
IndiGo,3/06/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 04 Jun,5h 45m,1 stop,No info,7189
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 07 Jun,22h 10m,1 stop,No info,13731
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 13 May,25h 20m,1 stop,No info,14151
Air India,21/05/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,4667
Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 23 Mar,33h 15m,2 stops,In-flight meal not included,8834
