Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,2647
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,12649
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,8266
Vistara,15/05/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
IndiGo,1/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4423
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,08:15 07 Mar,24h 15m,1 stop,No info,17996
SpiceJet,15/04/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5726
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,06:00,15:30,9h 30m,1 stop,No info,15147
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 19 May,22h 5m,1 stop,No info,15554
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 26 Jun,29h 20m,2 stops,No info,12819
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:30 28 Jun,7h 30m,1 stop,No info,7198
