Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
SpiceJet,21/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4911
IndiGo,9/06/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:30,6h 20m,1 stop,No info,6412
SpiceJet,15/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,6/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
Air India,15/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 16 May,19h 55m,2 stops,No info,9941
Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229
GoAir,03/03/2019,Banglore,New Delhi,BLR → GOI → DEL,15:45,20:15,4h 30m,1 stop,No info,8352
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,14151
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 07 Jun,7h 45m,1 stop,No info,6795
IndiGo,3/05/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
