Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,12898
Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
SpiceJet,27/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,19:10,11h 10m,1 stop,No info,16736
SpiceJet,18/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873
IndiGo,9/05/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6704
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 07 Jun,24h 55m,1 stop,In-flight meal not included,10844
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,19:40,22:20,2h 40m,non-stop,No info,7450
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,05:05 07 Mar,12h 10m,1 stop,No info,16736
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 16 Jun,21h 35m,1 stop,In-flight meal not included,10262
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,16:15 02 May,34h 25m,2 stops,No info,10991
