Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,04:40 07 May,19h 30m,2 stops,No info,6117
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 26 Jun,29h 20m,2 stops,No info,12819
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 28 May,7h 15m,1 stop,No info,13377
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,15:15,8h 15m,1 stop,No info,26890
IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,3419
Air India,15/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,14960
Air India,3/03/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,11185
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,19:15 28 May,24h 15m,1 stop,No info,8372
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,10262
Air India,12/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45 13 Jun,20h 55m,2 stops,No info,11542
